k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;4.961781;1.004743;0.237027;0.485711;14.860710;0;0;0.016425;0;0.066766;6.987330;21.723460;0.610126;25.496937;0;0;0;
10;4.956518;0.991176;0.238266;0.484307;28.092257;0;0;0.016550;0;0.073587;7.162330;21.823725;0.604588;25.867942;0;0;0;
100;5.216116;1.121972;0.235717;0.507361;28.776257;0;0;0.016847;0;0.076032;9.838050;22.097910;0.724782;27.100928;0;0;0;
1000;6.314234;1.541113;0.268280;0.629110;28.536720;0;0;0.019913;0;0.110204;28.097100;22.823715;0.871688;51.935642;0;0;0;
