k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.025746;0.073368;0.001444;0.037603;8.135180;0;0;0.000233;0;0.000497;0.000729;0.013755;0.003888;3.118029;0;0;0;
10;0.026244;0.112399;0.001967;0.051560;14.251200;0;0;0.000278;0;0.000256;0.002500;0.001206;0.004175;3.384205;0;0;0;
100;0.140580;0.091758;0.006918;0.060891;13.064453;0;0;0.000816;0;0.000975;0.044034;0.002755;0.016434;5.189556;0;0;0;
1000;0.770360;0.246504;0.036965;0.125234;12.891023;0;0;0.007035;0;0.010883;11.729600;0.332728;0.134566;20.595068;0;0;0;
