k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.575264;0.433761;0.027270;0.080917;5.347653;0;0;0.009009;0;0.008512;0.151309;2.529729;0.028303;5.463290;0;0;0;
10;0.692326;0.362867;0.031956;0.104848;4.947683;0;0;0.011914;0;0.014476;0.854415;5.455275;0.033199;5.871223;0;0;0;
100;1.176692;0.380628;0.055949;0.127652;4.966371;0;0;0.028466;0;0.029296;2.654440;8.410718;0.081921;9.765954;0;0;0;
1000;1.836394;0.433279;0.104982;0.200128;5.000812;0;0;0.035271;0;0.055273;4.776210;10.166078;0.196568;12.638087;0;0;0;
