k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;5.137162;4.026167;0.065082;0.652424;42.200320;0;0;0.012565;0;0.015600;2.494320;52.166135;0.117168;54.819502;0;0;0;
10;6.644469;4.017143;0.095796;0.786722;43.750410;0;0;0.016008;0;0.039274;10.831700;104.741100;0.190163;57.695372;0;0;0;
100;10.024898;4.177986;0.173896;0.991157;43.790937;0;0;0.025755;0;0.088147;25.575400;140.850850;0.469416;80.404243;0;0;0;
1000;14.142473;4.393308;0.319207;1.349444;43.604317;0;0;0.041397;0;0.171598;36.254200;161.216100;1.016165;94.856178;0;0;0;
