k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;5.66739;2.96884;0.0501711;0.609033;37.6947;0.009494;0.0126682;5.51035;55.512;0.0905358;34.5053;
10;8.46251;3.38588;0.134399;0.807237;39.5054;0.020076;0.0375478;11.8164;96.802;0.176679;49.0694;
100;12.412;3.9599;0.19182;1.10897;41.7924;0.033166;0.0874495;24.8721;143.601;0.416737;68.0897;
1000;15.2257;4.12175;0.311568;1.3534;40.9822;0.038823;0.171116;33.7889;159.106;0.901196;85.3571;
