0.000488742	0.138344
0.000352352	0.682888
0.00118161	1.60382
0.000937768	2.17139
0.0171553	0.148534
0.00418691	0.041865
0.00312205	0.138202
0.000488742	0.134623
0.000711217	2.03188
0.00285615	0.130097
0.000484874	1.51734
0.00192662	0.376276
0.000807574	0.728019
0.00127728	1.42707
0.000774745	0.118222
0.00258343	0.065751
0.00767777	0.090883
0.000738669	0.017335
0.000436791	2.38391
0.000467904	1.51998
0.000383796	0.228713
0.000498423	11.9545
0.0132197	0.155759
0.00208682	0.448063
0.00616303	0.195803
0.0011493	1.99761
0.000384416	6.85906
0.000430357	0.047805
0.000731284	0.469961
0.00150979	0.793067
0.00146731	0.722294
0.000434464	0.017385
0.00080471	0.628739
0.000337936	0.041318
0.000774745	0.121328
0.00187175	0.329585
0.00220848	0.412342
0.000944486	0.594119
0.00316256	0.862068
0.00120587	1.89969
0.00209587	4.60929
0.00116676	1.52029
0.000645693	0.01389
0.000646003	0.154161
0.00160626	0.540583
0.00767237	0.935854
0.000584449	0.015491
0.0139411	0.075737
0.0197447	0.038519
0.00114122	0.018984
