k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;11.7491;3.93889;0.130871;1.01902;57.0178;0.013498;0.044136;18.9688;132.09;0.433639;70.5239;
10;13.2976;4.18007;0.135375;1.50761;63.4968;0.017027;0.0840652;23.7954;183.811;0.510838;73.216;
100;15.5374;4.72729;0.135597;1.52299;62.625;0.023478;0.134869;35.1212;208.449;0.717919;91.8103;
1000;19.2844;5.14254;0.13298;1.85711;63.2805;0.039144;0.239379;47.0418;258.468;1.22882;132.266;
