k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;4.43316;29.9153;0.15894;0.450612;13.3634;0;3.23986;2.05632;0.882912;0.0475499;0.736006;454.928;0.254873;17.2187;755.108;0.00891162;0.0377921;
10;4.44235;29.5882;0.157511;0.449635;13.2083;0;3.16052;2.05435;0.881289;0.0476369;0.728574;
