11.538	8e-06
13.2313	9e-06
17.7607	8e-06
16.4868	8e-06
26.1478	8e-06
14.9974	8e-06
9.35626	8e-06
11.538	8e-06
14.1052	9e-06
17.0639	8e-06
13.1219	8e-06
24.3596	8e-06
11.9577	8e-06
15.8936	8e-06
16.4994	8e-06
8.62261	8e-06
21.2581	8e-06
13.6279	8e-06
23.43	8e-06
26.1809	8e-06
15.927	8e-06
28.3603	9e-06
18.1352	8e-06
14.9654	8e-06
16.1946	8e-06
14.3447	8e-06
15.9429	8e-06
14.5703	8e-06
14.1101	8e-06
12.7839	8e-06
18.025	8e-06
14.9537	8e-06
17.5201	8e-06
12.7192	8e-06
16.4994	8e-06
25.3125	9e-06
18.0577	9e-06
11.928	9e-06
16.5	9e-06
25.256	8e-06
20.4826	8e-06
12.4036	8e-06
16.3734	8e-06
12.5592	8e-06
22.6157	8e-06
22.9161	9e-06
14.6245	8e-06
24.5363	9e-06
24.3617	9e-06
14.1894	8e-06
