11.538	0.113565
13.2313	0.109671
17.7607	0.136231
16.4868	0.386481
26.1478	0.030244
14.9974	0.028514
9.35626	0.015887
11.538	0.113687
14.1052	0.27581
17.0639	0.039521
13.1219	0.155422
24.3596	0.131052
11.9577	0.122764
15.8936	0.190644
16.4994	0.099173
8.62261	0.012334
21.2581	0.015545
13.6279	0.081674
23.43	4.7116
26.1809	0.230603
15.927	0.285771
28.3603	1.92539
18.1352	0.018141
14.9654	0.046959
16.1946	0.051448
14.3447	0.814401
15.9429	0.776643
14.5703	0.029416
14.1101	0.44907
12.7839	0.181943
18.025	0.586601
14.9537	0.123237
17.5201	0.109595
12.7192	0.041776
16.4994	0.099208
25.3125	0.254062
18.0577	0.137846
11.928	0.134406
16.5	0.196983
25.256	0.257606
20.4826	0.491543
12.4036	0.213955
16.3734	0.118437
12.5592	0.015195
22.6157	0.069146
22.9161	0.125109
14.6245	0.107708
24.5363	0.02454
24.3617	0.006775
14.1894	0.297481
