k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;5.468932;53.353778;0.064589;0.626353;24.008817;0.140281;7.398756;4.954286;1.733822;0.081361;0.756807;90.154372;0.038144;6.621484;240.792829;0.022051;0.086355;
10;6.775429;62.936653;0.143241;0.794480;24.752036;0.147986;7.756276;5.193937;1.901616;0.093951;1.026081;100.757115;0.081660;10.935132;296.737061;0.026161;0.092489;
100;7.234833;66.202060;0.130957;0.839530;27.512189;0.147942;7.636008;5.154250;1.894760;0.060883;1.156771;104.613069;0.146655;18.013341;307.844601;0.026579;0.097485;
1000;7.746751;66.390515;0.179770;0.884168;27.660878;0.147584;7.648147;5.117321;1.896413;0.071678;1.188734;105.114051;0.228002;22.141884;315.612595;0.026660;0.098119;
