0.000488742	0.716563
0.000352352	1.02497
0.00118161	1.27416
0.000937768	3.20545
0.0171553	0.18087
0.00418691	0.197406
0.00312205	0.100624
0.000488742	0.708765
0.000711217	2.00111
0.00285615	0.30726
0.000484874	1.2267
0.00192662	0.796498
0.000807574	2.35423
0.00127728	1.53615
0.000774745	0.719475
0.00258343	0.06107
0.00767777	0.100517
0.000738669	0.668464
0.000436791	38.6596
0.000467904	1.93606
0.000383796	2.17167
0.000498423	16.5319
0.0132197	0.204323
0.00208682	0.340413
0.00616303	0.269443
0.0011493	6.94489
0.000384416	7.47714
0.000430357	0.212915
0.000731284	3.75603
0.00150979	1.70558
0.00146731	4.48105
0.000434464	1.00471
0.00080471	0.713265
0.000337936	0.400184
0.000774745	0.732531
0.00187175	1.26755
0.00220848	0.865156
0.000944486	0.785529
0.00316256	1.22088
0.00120587	1.85471
0.00209587	4.25529
0.00116676	1.7372
0.000645693	0.989185
0.000646003	0.140009
0.00160626	0.434762
0.00767237	0.687244
0.000584449	0.810037
0.0139411	0.100405
0.0197447	0.03905
0.00114122	4.90596
