k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1000;11.8766;93.3477;0.0845425;1.15738;41.9531;0.170945;10.3545;7.39346;2.50776;0.0844908;1.75487;349.439;0.308979;36.3906;749.481;0.0305073;0.119134;
