k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;4616227;25867442;41038;375455;9346148;41043;2584110;1660568;677596;17394;343738;36049428;55979;7791823;
