11.538	0.127846
13.2313	0.12539
17.7607	0.147846
16.4868	0.43506
26.1478	0.02893
14.9974	0.027385
9.35626	0.012753
11.538	0.127907
14.1052	0.288277
17.0639	0.041216
13.1219	0.1816
24.3596	0.137951
11.9577	0.139312
15.8936	0.342007
16.4994	0.157314
8.62261	0.015758
21.2581	0.021177
13.6279	0.120988
23.43	5.9822
26.1809	0.400183
15.927	0.536361
28.3603	3.35909
18.1352	0.027694
14.9654	0.076304
16.1946	0.082504
14.3447	0.9802
15.9429	0.950621
14.5703	0.03168
14.1101	0.492715
12.7839	0.192601
18.025	0.614219
14.9537	0.131091
17.5201	0.127199
12.7192	0.040528
16.4994	0.102679
25.3125	0.295012
18.0577	0.158584
11.928	0.15777
16.5	0.200366
25.256	0.296321
20.4826	0.589307
12.4036	0.248546
16.3734	0.121599
12.5592	0.015651
22.6157	0.078573
22.9161	0.131108
14.6245	0.110518
24.5363	0.023385
24.3617	0.00558
14.1894	0.207867
