11.538	0.128371
13.2313	0.126024
17.7607	0.14871
16.4868	0.437677
26.1478	0.028952
14.9974	0.027479
9.35626	0.012924
11.538	0.128764
14.1052	0.288642
17.0639	0.041213
13.1219	0.182061
24.3596	0.138169
11.9577	0.090162
15.8936	0.21759
16.4994	0.103151
8.62261	0.010441
21.2581	0.01386
13.6279	0.080171
23.43	6.00436
26.1809	0.265527
15.927	0.345219
28.3603	2.2108
18.1352	0.01831
14.9654	0.049768
16.1946	0.052835
14.3447	0.989327
15.9429	0.955117
14.5703	0.031726
14.1101	0.494938
12.7839	0.193271
18.025	0.614905
14.9537	0.13138
17.5201	0.127601
12.7192	0.040598
16.4994	0.103194
25.3125	0.444451
18.0577	0.244521
11.928	0.25041
16.5	0.316922
25.256	0.44657
20.4826	0.653266
12.4036	0.398533
16.3734	0.183013
12.5592	0.015679
22.6157	0.079177
22.9161	0.131526
14.6245	0.110883
24.5363	0.02343
24.3617	0.005586
14.1894	0.219002
