k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;2.464e-05;7.002e-05;1.19611e-05;2.238e-05;3.322e-05;0.0027534;3.096e-05;2.74e-05;2.42e-05;1.378e-05;2.65e-05;5.02917e-05;9.88e-06;2.164e-05;4.34509e-05;1.246e-05;1.41e-05;
10;10.791;40.4432;0.0363529;1.47794;13.9161;0.0027534;15.0325;13.5333;3.59999;0.0155959;1.19072;55.7968;0.0373979;7.02138;
