k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.0028162;0.00223333;0.000155375;0.003516;0.0439;0.000108;0.000206667;0.000123;0.000134;0.000502167;0.517468;13.5426;
10;0.0030476;0.00244133;0.000256875;0.00610925;2.17695;0.000126;0.000401667;0.000232;0.0005775;0.0007035;0.541308;13.4677;
100;0.0099484;0.0292907;0.0011775;0.00986925;2.17863;0.000303;0.00725;0.027468;0.0013105;0.002374;1.99269;27.1596;
1000;0.074074;0.104636;0.00709194;0.0183735;2.16814;0.002038;0.0136177;1.87563;0.0235895;0.0291502;2.97556;154.931;
10000;0.905715;0.208607;0.0185228;0.091849;2.26749;0.009977;0.0265558;1.89116;0.537679;0.076173;4.98257;222.677;
100000;1.00256;0.206913;0.0431327;0.0918672;2.18925;0.009984;0.0277623;1.97722;4.92041;0.210692;5.0377;
