k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.002737;0.00206733;0.00015325;0.0035075;0.0435253;0.000105;0.000207167;0.000125;0.0001355;0.000501833;0.512158;13.5426
10;0.0030342;0.00247067;0.000257938;0.0061215;2.19095;0.000124;0.000399333;0.000231;0.0005805;0.000706333;0.546287;13.5623
100;0.0100316;0.0295067;0.00117269;0.0100422;2.2175;0.000303;0.00722883;0.027564;0.0013005;0.0023655;2.04549;26.9417
1000;0.0755296;0.10274;0.00704975;0.0184713;2.18959;0.002036;0.013604;1.87635;0.0235825;0.0292397;2.96527;155.011
10000;0.898412;0.211056;0.0185886;0.0924275;2.18514;0.010003;0.0265315;1.86495;0.506416;0.0762788;5.02218;222.941
100000;1.00484;0.207207;0.045075;0.0919095;2.17752;0.009967;0.027816;1.8603;4.93152;0.209282;5.0172;222.952
1000000;1.00887;0.206392;0.0904412;0.092342;2.18783;0.009966;0.0276278;1.88602;4.92205;0.253243;4.97867;234.928
100000000;1.005;0.207579;0.0905136;0.0921975;2.16885;0.009989;0.0275917;1.86539;4.94968;0.254042;5.04416;324.737
