k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;1.067391;0.223508;0.094304;0.092545;2.320994;0;0;0.010172;0;0.027768;2.002880;5.245141;0.241264;11.622909;354.573077;0;0
10;1.067391;0.223508;0.094304;0.092545;2.320994;0;0;0.010172;0;0.027768;2.002880;5.245141;0.241264;11.622909;354.573077;0;0
100;1.067391;0.223508;0.094304;0.092545;2.320994;0;0;0.010172;0;0.027768;2.002880;5.245141;0.241264;11.622909;354.573077;0;0
1000;1.067391;0.223508;0.094304;0.092545;2.320994;0;0;0.010172;0;0.027768;2.002880;5.245141;0.241264;11.622909;354.573077;0;0
