k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;16.5623;4.05913;1.03676;1.94412;58.7753;0.069059;0.25683;20.0792;134.096;2.12333;109.631;
10;16.6977;4.07353;1.05275;1.96789;122.723;0.06913;0.264832;20.8417;134.318;2.13396;111.324;
100;17.573;4.7007;1.07481;2.0772;124.981;0.071401;0.306897;32.3833;134.729;2.55515;125.53;
1000;23.2445;6.56116;1.21604;2.64932;125.422;0.093748;0.482903;108.994;142.629;3.38849;243.273;
