k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;51.8104;11.0823;0.271494;0.541206;24.0054;0.019345;2.87296;6.28496;107.691;0.602044;42.3078
10;4.71574;1.08344;0.267453;0.562174;136.189;0.019531;0.073306;6.63022;55.2069;0.588252;65.1956
100;8.24545;10.7707;2.0611;0.55959;41.7063;0.019773;0.080277;8.73342;34.7055;0.700809;34.1212
1000;6.23764;1.66754;7.55441;0.70697;56.6769;0.023985;0.112198;25.737;36.285;0.858087;59.5085
