k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.023884;0.113203;0.002230;0.063009;11.936850;0;0;0.000331;0;0.000262;0.001034;0.000745;0.005562;4.540825;0;0;0;
10;0.040690;0.113299;0.002845;0.085535;21.701973;0;0;0.000403;0;0.000333;0.004754;0.001461;0.005956;5.421857;0;0;0;
100;0.211488;0.141238;0.009589;0.105288;21.627720;0;0;0.001003;0;0.001251;0.072889;0.002361;0.022432;9.062742;0;0;0;
1000;1.186935;0.389209;0.041883;0.208194;21.931150;0;0;0.008309;0;0.014541;18.826700;0.920338;0.183234;31.988258;0;0;0;
