k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.005856;0.021164;0.000686;0.011673;0.072578;0;0;0.000324;0;0.000476;0.000744;0.007855;0.000921;0.656447;0;0;0;
10;0.005411;0.020539;0.000867;0.017883;4.297085;0;0;0.000323;0;0.000906;0.001792;0.050641;0.001217;0.727804;0;0;0;
100;0.015145;0.025873;0.003465;0.017998;4.399506;0;0;0.000717;0;0.004839;0.024290;0.640100;0.004993;3.892163;0;0;0;
1000;0.162637;0.091432;0.027918;0.055991;4.835274;0;0;0.004531;0;0.012759;4.364200;2.005212;0.061589;6.587659;0;0;0;
