0.000488742	0.114907
0.000352352	0.115381
0.00118161	0.163747
0.000937768	0.413593
0.0171553	0.027514
0.00418691	0.029981
0.00312205	0.018006
0.000488742	0.114902
0.000711217	0.311755
0.00285615	0.029439
0.000484874	0.144218
0.00192662	0.168722
0.000807574	0.162814
0.00127728	0.165805
0.000774745	0.115107
0.00258343	0.010688
0.00767777	0.015925
0.000738669	0.109101
0.000436791	4.33204
0.000467904	0.229741
0.000383796	0.387504
0.000498423	1.59211
0.0132197	0.020779
0.00208682	0.036611
0.00616303	0.043773
0.0011493	0.906433
0.000384416	1.05809
0.000430357	0.068632
0.000731284	0.479959
0.00150979	0.288192
0.00146731	1.03052
0.000434464	0.17848
0.00080471	0.104613
0.000337936	0.073305
0.000774745	0.114583
0.00187175	0.300821
0.00220848	0.170185
0.000944486	0.176611
0.00316256	0.28464
0.00120587	0.349688
0.00209587	0.625318
0.00116676	0.321157
0.000645693	0.223025
0.000646003	0.039456
0.00160626	0.108824
0.00767237	0.141958
0.000584449	0.1994
0.0139411	0.027342
0.0197447	0.011729
0.00114122	0.596661
