
type_fun;0
j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
22.6021;38.7978;0.569405;2.16071;34.5928;0.0027534;20.9433;12.5854;4.41997;0.197854;3.5849;74.1609;0.691357;29.3416;310.397;0.0526073;0.214404;
type_fun;1
j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
22.726;38.9293;0.570631;2.16221;33.5491;0.0027534;
