0.000488742	0.178298
0.000352352	0.179685
0.00118161	0.253675
0.000937768	0.635979
0.0171553	0.042498
0.00418691	0.04638
0.00312205	0.02783
0.000488742	0.178966
0.000711217	0.486649
0.00285615	0.045826
0.000484874	0.144286
0.00192662	0.171111
0.000807574	0.162323
0.00127728	0.167033
0.000774745	0.176583
0.00258343	0.016442
0.00767777	0.024565
0.000738669	0.168181
0.000436791	4.34593
0.000467904	0.228457
0.000383796	0.585522
0.000498423	2.42599
0.0132197	0.03185
0.00208682	0.056905
0.00616303	0.067029
0.0011493	1.39677
0.000384416	1.60916
0.000430357	0.070197
0.000731284	0.736574
0.00150979	0.302201
0.00146731	1.02867
0.000434464	0.27377
0.00080471	0.160539
0.000337936	0.113294
0.000774745	0.176768
0.00187175	0.302206
0.00220848	0.170522
0.000944486	0.175139
0.00316256	0.28336
0.00120587	0.349814
0.00209587	0.620277
0.00116676	0.323064
0.000645693	0.223769
0.000646003	0.038996
0.00160626	0.108552
0.00767237	0.140808
0.000584449	0.201062
0.0139411	0.027194
0.0197447	0.011763
0.00114122	0.588987
