k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.847579;1.366076;0.026167;0.193118;23.851847;0;0;0.009841;0;0.004262;0.314883;4.223207;0.012021;17.427943;0;0;0;
10;1.337668;1.465560;0.054531;0.284793;30.279503;0;0;0.011798;0;0.013406;3.058960;7.710225;0.025108;17.572210;0;0;0;
100;2.340983;1.440518;0.099068;0.348990;31.000403;0;0;0.019499;0;0.035118;11.869100;14.531515;0.092743;35.975536;0;0;0;
1000;5.374427;1.388415;0.206744;0.524800;26.070933;0;0;0.033450;0;0.086668;23.068500;26.718945;0.353116;54.013880;0;0;0;
