k;j3;j4;p2;p3;p4;s3;t2;t3;t4;ti2;ti3;ti4
1;47.5432;20.6216;2.12932;6.3941;231.01;0.189935;1.05514;211.139;600.231;6.3543;532.793
10;47.4186;20.6062;2.1231;6.45424;229.476;0.189624;1.05492;209.643;599.034;6.33462;531.001
100;47.5943;20.5454;2.12348;6.39621;229.293;0.193044;1.0497;209.934;598.568;6.35625;532.284
1000;47.8173;20.6222;2.12908;6.44514;229.13;0.190544;1.05821;209.867;600.328;6.35446;536.094
