
type_fun;0
j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
45.5414;

0.857268;
3.97181;

12.7839;
0.018721;
0.048039;

0.228794;
4.88089;

1.48064;
75.2104;

0.0982997;
0.481195;
type_fun;1
j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
48.7251;

0.865303;
4.2072;

12.7839;
0.018886;
0.047908;

0.3083;
5.0057;

1.49236;
84.2143;

0.111093;
0.56405;
