11.538	0.337476
13.2313	0.403223
17.7607	0.445832
16.4868	1.45396
26.1478	0.074151
14.9974	0.081417
9.35626	0.061361
11.538	0.340516
14.1052	0.840881
17.0639	0.114555
13.1219	0.475375
24.3596	0.39024
11.9577	0.21889
15.8936	0.60533
16.4994	0.321649
8.62261	0.02737
21.2581	0.038253
13.6279	0.283425
23.43	16.1569
26.1809	0.853713
15.927	1.18109
28.3603	3.65988
18.1352	0.03548
14.9654	0.131651
16.1946	0.143678
14.3447	3.03779
15.9429	3.12243
14.5703	0.13461
14.1101	1.43581
12.7839	0.571375
18.025	1.7696
14.9537	0.465907
17.5201	0.343593
12.7192	0.167388
16.4994	0.324655
25.3125	0.692316
18.0577	0.38024
11.928	0.398666
16.5	0.564434
25.256	0.828467
20.4826	1.62902
12.4036	0.686134
16.3734	0.385949
12.5592	0.060548
22.6157	0.227815
22.9161	0.315272
14.6245	0.291704
24.5363	0.038356
24.3617	0.009282
14.1894	0.474408
