
type_fun;0
size_queue;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;34.5998;10.7639;1.01546;3.21661;12.7839;0.018113;0.131356;0.224761;3.671;1.42776;119.651;0.0916427;0.417441;
10;39.4484;10.7015;1.35459;3.44271;12.7839;0.028219;0.19976;0.311091;3.99642;1.56366;121.975;0.0910939;0.424039;
100;34.7119;10.7397;1.01502;3.20587;12.7839;0.018169;0.132095;0.22439;3.81388;1.42369;113.533;0.072779;0.393118;
1000;34.7914;10.7066;1.01647;3.213;12.7839;0.018233;0.132951;0.224719;3.71947;1.42326;113.235;0.0726184;0.391655;
type_fun;1
size_queue;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;34.8435;10.684;1.01649;3.19342;12.7839;0.018265;0.132195;0.224735;3.67602;1.4227;113.997;0.0730019;0.394141;
10;34.8577;10.6469;1.0164;3.20944;12.7839;0.018331;0.133101;0.224397;3.69967;1.42252;114.032;0.0729428;0.393012;
100;34.7578;10.6609;1.01666;3.21189;12.7839;0.018218;0.13391;0.224048;3.7046;1.42601;
