11.538	0.158074
13.2313	0.166959
17.7607	0.166992
16.4868	0.618406
26.1478	0.039956
14.9974	0.033054
9.35626	0.025962
11.538	0.144889
14.1052	0.443177
17.0639	0.055446
13.1219	0.232295
24.3596	0.191916
11.9577	0.227386
15.8936	0.261561
16.4994	0.152693
8.62261	0.016923
21.2581	0.020223
13.6279	0.155745
23.43	6.06174
26.1809	0.348541
15.927	0.509949
28.3603	2.6187
18.1352	0.027708
14.9654	0.066793
16.1946	0.065339
14.3447	1.31977
15.9429	1.3359
14.5703	0.060055
14.1101	0.623084
12.7839	0.289008
18.025	0.976189
14.9537	0.19388
17.5201	0.164018
12.7192	0.08845
16.4994	0.164583
25.3125	0.292541
18.0577	0.191313
11.928	0.17955
16.5	0.296204
25.256	0.395201
20.4826	0.713051
12.4036	0.288997
16.3734	0.183679
12.5592	0.02752
22.6157	0.105478
22.9161	0.163144
14.6245	0.143606
24.5363	0.032089
24.3617	0.010178
14.1894	0.236232
