k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;24.8895;200.451;0.288153;2.55142;75.5619;0.451619;22.8514;15.9178;6.33751;0.0869676;1.47811;
