11.538	0.002411
13.2313	0.001354
17.7607	0.004532
16.4868	0.098671
26.1478	0.007064
14.9974	0.000265
9.35626	0.000933
11.538	0.002391
14.1052	0.004029
17.0639	0.020606
13.1219	0.056229
24.3596	0.074197
11.9577	0.007816
15.8936	0.037466
16.4994	0.076746
8.62261	0.002548
21.2581	0.001521
13.6279	0.004455
23.43	0.420952
26.1809	0.001023
15.927	0.272356
28.3603	0.181578
18.1352	0.001538
14.9654	0.027091
16.1946	0.003118
14.3447	0.655193
15.9429	0.051841
14.5703	0.022687
14.1101	0.213217
12.7839	0.08777
18.025	0.482691
14.9537	0.005148
17.5201	0.008964
12.7192	0.015356
16.4994	0.076735
25.3125	0.006088
18.0577	0.085674
11.928	0.032729
16.5	0.105355
25.256	0.026147
20.4826	0.052524
12.4036	0.011545
16.3734	0.008251
12.5592	0.002083
22.6157	0.00887
22.9161	0.001548
14.6245	0.013994
24.5363	0.013138
24.3617	0.00487
14.1894	0.00052
11.538	0.003733
13.2313	0.002081
17.7607	0.006866
16.4868	0.149594
26.1478	0.011111
14.9974	0.000411
9.35626	0.001469
11.538	0.002392
14.1052	0.004011
17.0639	0.020556
13.1219	0.056378
24.3596	0.074257
11.9577	0.012359
15.8936	0.05752
16.4994	0.117174
8.62261	0.003883
21.2581	0.002318
13.6279	0.006806
23.43	0.421113
26.1809	0.001023
15.927	0.272657
28.3603	0.181612
18.1352	0.001536
14.9654	0.027099
16.1946	0.003086
14.3447	0.656002
15.9429	0.051818
14.5703	0.022691
14.1101	0.213283
12.7839	0.08789
18.025	0.481758
14.9537	0.005138
17.5201	0.008951
12.7192	0.015406
16.4994	0.076666
25.3125	0.006066
18.0577	0.085539
11.928	0.032795
16.5	0.105768
25.256	0.02612
20.4826	0.052561
12.4036	0.011535
16.3734	0.008249
12.5592	0.002061
22.6157	0.008874
22.9161	0.001559
14.6245	0.013982
24.5363	0.013134
24.3617	0.004876
14.1894	0.00052
