k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;1.278978;0.966422;0.034841;0.201307;13.179013;0;0;0.010599;0;0.008261;0.543395;10.055295;0.038725;15.972062;0;0;0;
10;1.900305;1.177001;0.061766;0.289233;15.435320;0;0;0.030123;0;0.023391;2.576510;25.075295;0.069219;16.770069;0;0;0;
100;3.111526;1.234610;0.088900;0.355680;15.225960;0;0;0.055212;0;0.042914;7.860260;38.610690;0.156492;24.973911;0;0;0;
1000;4.260575;1.144041;0.160572;0.444555;13.138033;0;0;0.041729;0;0.087119;11.515900;40.490890;0.368925;30.601407;0;0;0;
