k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;4.78618;3.7406;0.0760292;0.686779;44.6034;0.013262;0.017772;2.37399;61.965;0.125762;48.857;
10;6.15465;3.75365;0.113103;0.774482;43.071;0.016806;0.0430667;9.52587;126.736;0.190344;52.7833;
100;9.10147;3.8843;0.186539;0.990719;42.9912;0.027298;0.0924938;21.8573;172.465;0.433924;73.5701;
1000;12.9544;4.12694;0.343501;1.37224;43.5633;0.079709;0.175771;30.3465;195.106;0.933037;88.1966;
