k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.018102;0.106367;0.00090875;0.054833;0.368911;0.000283;0.000690667;0.001349;0.028873;0.001819;2.68721
10;0.0193318;0.107156;0.00389662;0.079516;22.8638;0.000331;0.00153183;0.004412;0.362357;0.00210783;3.01263
100;0.05706;0.132833;0.00704406;0.0850228;23.1716;0.000771;0.012964;0.096922;5.51266;0.0107272;15.8369
1000;0.542792;0.421729;0.0474847;0.17956;22.9278;0.00592;0.0291128;20.8232;15.2834;0.144776;25.0021
