k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.016411;0.019749;0.000600;0.028053;1.282377;0;0;0.000359;0;0.000298;0.000348;0.029400;0.002558;6.693044;0;0;0;
10;0.020892;0.021940;0.001122;0.054242;20.191557;0;0;0.000450;0;0.001444;0.000975;0.031339;0.003904;6.804794;0;0;0;
100;0.063863;0.227385;0.006905;0.096965;18.143983;0;0;0.001317;0;0.042971;0.170114;0.131844;0.013556;16.004623;0;0;0;
1000;0.492270;0.812188;0.044348;0.144999;17.525203;0;0;0.009991;0;0.081125;14.820000;0.989624;0.165469;22.879969;0;0;0;
