k;j3;j4;p2;p3;p4;s1;s2;s3;s4;t2;t3;t4;ti2;ti3;ti4;tr1;tr2
1;0.0644876;0.388498;0.00307544;0.197872;1.1966;0.000769;0.002401;0.004147;0.101998;0.00651583;9.60021;
10;0.070071;0.38793;0.00511769;0.286692;79.4366;0.000901;0.0058725;0.015443;1.31931;0.0084515;10.7676;
100;0.196744;0.485144;0.0262147;0.307774;79.0419;0.002645;0.0465573;0.354889;20.5322;0.0432222;56.8035;
1000;1.89416;1.53455;0.162396;0.624413;79.3879;0.022378;0.114323;68.792;57.847;0.517606;89.2059;
